,0,1,2
0,0.0,0.0,0.0
1,3.7371926,325.48853,0.3630931
2,16.248102,330.74374,0.82002664
3,25.341913,377.6811,0.85994345
4,26.669235,402.45346,0.866162
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,20.087896,295.41394,0.05892428
16,0.0,0.0,0.0
17,14.901898,296.8098,0.8904554
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
